,gameId,polarity_1,subjectivity_1,polarity_2,subjectivity_2,polarity_4,subjectivity_4,polarity_8,subjectivity_8
445834,bevic-moussiti-oko_2022-10-21,-0.17580451625094493,0.4926011818868963,-0.1470221836931021,0.5032297113856883,-0.1291538091201084,0.5096039308451161,-0.13939307774447868,0.5245772205149264
697027,moanes-dabour_2022-10-22,-0.07174964881861431,0.4988191597674356,-0.11143486930157476,0.5033676487121035,-0.08029904894762871,0.5015291978187705,-0.07823555351542112,0.5125991930926438
102411,luca-pfeiffer_2022-10-22,-0.2920230791703185,0.5346233623227493,-0.2362006595369374,0.4752941505204263,-0.20001887078627442,0.5045904124241385,-0.16735318954366202,0.47806357027038093
317220,tiago-barreiros-de-melo-tomas_2022-10-22,-0.2920230791703185,0.5346233623227493,-0.2362006595369374,0.4752941505204263,-0.20001887078627442,0.5045904124241385,-0.16735318954366202,0.47806357027038093
374213,juan-jose-perea-mendoza_2022-10-22,-0.2920230791703185,0.5346233623227493,-0.2362006595369374,0.4752941505204263,-0.20001887078627442,0.5045904124241385,-0.16735318954366202,0.47806357027038093
648014,ignacio-pussetto_2022-10-29,-0.0633303795912966,0.5333965985494372,-0.0838393991882219,0.5260289588985881,-0.06498694979717728,0.5101533876663709,-0.05536363612995716,0.5190873495641597
535706,aleksandar-mitrovic_2022-10-29,0.08342811949954808,0.5084056023341738,0.00574815802342947,0.5244699014593128,-0.03982454793472634,0.5213926488932102,-0.04993713013228307,0.5163453761593239
838314,lucas-nicolas-alario_2022-10-29,-0.19975028390413008,0.5430003984619375,-0.2458866815372243,0.5388118803923434,-0.24522883481043528,0.5075729990515216,-0.18979567816709814,0.48547710098001773
433757,jonathan-burkardt_2022-10-29,-0.07174964881861431,0.4988191597674356,-0.11143486930157476,0.5033676487121035,-0.08029904894762871,0.5015291978187705,-0.07823555351542112,0.5125991930926438
539292,neymar-da-silva-santos-junior_2022-10-29,0.17580451625094493,0.4926011818868963,0.1470221836931021,0.5032297113856883,0.1291538091201084,0.5096039308451161,0.13939307774447868,0.5245772205149264
703040,david-strelec_2022-11-05,-0.10887651727357615,0.5674318394024277,-0.13282878269745174,0.5506755487909452,-0.13496722988232465,0.5202316372697459,-0.11658124657949798,0.5242732224272216
145004,simon-zoller_2022-11-05,-0.19975028390413008,0.5430003984619375,-0.2458866815372243,0.5388118803923434,-0.24522883481043528,0.5075729990515216,-0.18979567816709814,0.48547710098001773
775239,aka-wilfried-kanga_2022-11-05,-0.07174964881861431,0.4988191597674356,-0.11143486930157476,0.5033676487121035,-0.08029904894762871,0.5015291978187705,-0.07823555351542112,0.5125991930926438
738404,christopher-antwi-adjej_2022-11-05,-0.19975028390413008,0.5430003984619375,-0.2458866815372243,0.5388118803923434,-0.24522883481043528,0.5075729990515216,-0.18979567816709814,0.48547710098001773
254610,myziane-maolida_2022-11-05,-0.07174964881861431,0.4988191597674356,-0.11143486930157476,0.5033676487121035,-0.08029904894762871,0.5015291978187705,-0.07823555351542112,0.5125991930926438
726294,philipp-hofmann_2022-11-05,-0.19975028390413008,0.5430003984619375,-0.2458866815372243,0.5388118803923434,-0.24522883481043528,0.5075729990515216,-0.18979567816709814,0.48547710098001773
15750,gerrit-holtmann_2022-11-05,-0.19975028390413008,0.5430003984619375,-0.2458866815372243,0.5388118803923434,-0.24522883481043528,0.5075729990515216,-0.18979567816709814,0.48547710098001773
143138,davie-selke_2022-11-05,-0.07174964881861431,0.4988191597674356,-0.11143486930157476,0.5033676487121035,-0.08029904894762871,0.5015291978187705,-0.07823555351542112,0.5125991930926438
539290,neymar-da-silva-santos-junior_2022-11-06,0.012903992685738736,0.530456969544271,0.09850514999069214,0.5489327543587582,0.12276366684189713,0.5260812328722233,0.11705550161824227,0.5257913876942354
429989,lukas-nmecha_2022-11-08,-0.19975028390413008,0.5430003984619375,-0.2458866815372243,0.5388118803923434,-0.24522883481043528,0.5075729990515216,-0.18979567816709814,0.48547710098001773
14780,marko-lazetic_2022-11-08,0.10887651727357615,0.5674318394024277,0.13282878269745174,0.5506755487909452,0.13496722988232465,0.5202316372697459,0.11658124657949798,0.5242732224272216
289743,marvin-ducksch_2022-11-08,-0.07174964881861431,0.4988191597674356,-0.11143486930157476,0.5033676487121035,-0.08029904894762871,0.5015291978187705,-0.07823555351542112,0.5125991930926438
130689,emanuel-vignato_2022-11-09,-0.011154018800168987,0.5478514092582535,-0.037242199195732795,0.5406240039038454,-0.0668230167143023,0.5178970322480279,-0.05088625944738316,0.5218169961663082
529680,patrick-herrmann-1991-02-12_2022-11-11,-0.19975028390413008,0.5430003984619375,-0.2458866815372243,0.5388118803923434,-0.24522883481043528,0.5075729990515216,-0.18979567816709814,0.48547710098001773
799703,marius-bulter_2022-11-12,-0.07174964881861431,0.4988191597674356,-0.11143486930157476,0.5033676487121035,-0.08029904894762871,0.5015291978187705,-0.07823555351542112,0.5125991930926438
753219,sidi-guessor-sane_2022-11-12,-0.07174964881861431,0.4988191597674356,-0.11143486930157476,0.5033676487121035,-0.08029904894762871,0.5015291978187705,-0.07823555351542112,0.5125991930926438
328928,kenan-karaman_2022-11-12,-0.07174964881861431,0.4988191597674356,-0.11143486930157476,0.5033676487121035,-0.08029904894762871,0.5015291978187705,-0.07823555351542112,0.5125991930926438
641614,adama-traore-diarra_2022-11-12,-0.08434231208803859,0.4989014997348328,-0.07604940596501204,0.5120209222722992,-0.11355402588516088,0.5267363007446921,-0.12992025744904268,0.515732624507458
409848,simon-terodde_2022-11-12,-0.07174964881861431,0.4988191597674356,-0.11143486930157476,0.5033676487121035,-0.08029904894762871,0.5015291978187705,-0.07823555351542112,0.5125991930926438
316386,deniz-undav_2022-11-13,-0.12945594336219343,0.5110852573352576,-0.0797732148314354,0.5212106946780516,-0.06111792998230393,0.5174400449707739,-0.060574554349898904,0.531237774617706
539289,neymar-da-silva-santos-junior_2022-11-13,0.08562979664368559,0.52929283131135,0.04926689466471216,0.5298749004278105,0.1146111532190037,0.5299398804789407,0.11110128631314126,0.5233984094200973
534370,dominic-solanke_2022-12-27,-0.13581363712045527,0.5724619198788786,-0.13794353946926602,0.534074713110446,-0.11134445448629124,0.512035592235356,-0.10848587784668567,0.5100333976367991
21108,sam-surridge_2022-12-27,-0.09433298725256127,0.5281026579558818,-0.04686531454220681,0.508394816721922,-0.07656397263332503,0.49514465234076965,-0.08790130942976337,0.4934135692708921
307635,kevin-gameiro_2022-12-28,-0.08562979664368559,0.52929283131135,-0.04926689466471216,0.5298749004278105,-0.1146111532190037,0.5299398804789407,-0.11110128631314126,0.5233984094200973
539283,neymar-da-silva-santos-junior_2022-12-28,0.08562979664368559,0.52929283131135,0.04926689466471216,0.5298749004278105,0.1146111532190037,0.5299398804789407,0.11110128631314126,0.5233984094200973
735872,ludovic-ajorque_2022-12-28,-0.08562979664368559,0.52929283131135,-0.04926689466471216,0.5298749004278105,-0.1146111532190037,0.5299398804789407,-0.11110128631314126,0.5233984094200973
112557,lucas-ariel-boye_2022-12-29,-0.07799645735038993,0.527915930303571,-0.07935793294114926,0.5192651500423038,-0.07177228701563616,0.5186633233648853,-0.058157670800102965,0.5155509707113307
311684,ezequiel-ponce-martinez_2022-12-29,-0.07799645735038993,0.527915930303571,-0.07935793294114926,0.5192651500423038,-0.07177228701563616,0.5186633233648853,-0.058157670800102965,0.5155509707113307
557049,saman-ghoddos_2022-12-30,-0.03634560525599128,0.502864853011912,-0.06273021973162754,0.5051551415843049,-0.035734872294798964,0.504028555041525,-0.06751724859186754,0.5101385386001656
633483,karim-benzema_2022-12-30,0.15996451428495087,0.544063972109607,0.16315331677630113,0.49756619357305343,0.16315331677630113,0.49756619357305343,0.16315331677630113,0.49756619357305343
629381,gonzalo-jordy-plata-jimenez_2022-12-30,-0.15996451428495087,0.544063972109607,-0.16315331677630113,0.49756619357305343,-0.16315331677630113,0.49756619357305343,-0.16315331677630113,0.49756619357305343
453718,neal-maupay_2022-12-31,0.0038826528409861743,0.49664887581554273,-0.038438525834359166,0.5130376738710074,0.007187881052488595,0.5079063319352873,0.02350621449360747,0.5146494904142489
388026,diego-da-silva-costa_2022-12-31,-0.09433298725256127,0.5281026579558818,-0.04686531454220681,0.508394816721922,-0.07656397263332503,0.49514465234076965,-0.08790130942976337,0.4934135692708921
